Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
45.349798907601844,0.5229666906690468,0.13713060749210398,-16.104275238414957,1,0.0565,0.9878024131087778,0.11660080436959261,0.21846983614027699,98.97565422294036,3.2695958511323906,4,7
49.45607455938595,0.47876698102172544,0.07448741152233598,-17.26825434344896,1,0.06721763452363765,0.9833582602809946,0.1251146344316367,0.22694268278418164,72.74633018978274,2.673843225557574,3,7
46.0,0.5725337406777666,0.04726748135553341,-19.233423466594807,0,0.0589472391050656,0.9939386503728893,0.105184048881332,0.1316134854901456,107.86803061551826,3.5399980286643884,4,7
37.78076158606844,0.5569266869605469,0.3003603305988135,-14.392120901481311,1,0.04356689402706007,0.9084585102906769,0.10275390731145248,0.5333070510221742,169.5412202108502,2.375560085756022,3,7
23.620598728692038,0.26051496821730097,0.035859329916202096,-27.98374784220486,0,0.046713820381392386,0.9570126156794648,0.10102890233073127,0.03939196008475387,100.78857044759916,5.066557840662448,4,7
53.88367240898905,0.4674449658247009,0.11117863863529025,-20.18055216435278,1,0.03625346896359562,0.9658234222000126,0.22453260322248528,0.07974966065661077,102.73378821698469,2.9987972142807684,3,7
8.041069462641863,0.1975133682830233,0.05292126172998303,-24.785934363043765,1,0.043175358322414883,0.9902453486239557,0.07337157182171931,0.039921409960501975,82.86468536304217,3.2243253845070123,4,7
35.28890280498183,0.13194879008462898,0.016805438027347387,-28.527143516774508,0,0.053216875251117804,0.9693598246572289,0.06833256161794704,0.058503275042686,170.98887901787947,5.517593367464783,3,7
42.552163277055556,0.20193616255233224,0.02336808127616613,-27.082526231286298,0,0.04587943306516875,0.9075106668503979,0.07335744061052338,0.04166170407758815,89.37807835449335,1.9464900700267795,4,7
36.14688967262928,0.5061407341695655,0.14900719677466281,-17.368560296955174,1,0.04364777256084293,0.8108725091536393,0.136187210478118,0.7933989800772345,168.7477380540593,2.453276054220635,1,7
37.9567204168637,0.5630819895784074,0.23432345447655595,-13.884080033538432,0,0.05225331295120224,0.870398655423957,0.10781731840833365,0.37532116968262336,106.9014504824257,5.340445195327327,4,7
53.28449873737439,0.5210765795454133,0.08888135643944248,-18.072713100378866,0,0.04473738415403566,0.9677112468434359,0.14984684090917344,0.24265834027773095,123.79489637626192,4.943170191363432,4,7
41.0,0.3183059083691063,0.200150305424043,-15.013357235377569,0,0.0407061922050502,0.9206183306989925,0.1066126276980523,0.06918782358627207,102.19271733539664,2.78238820733293,4,7
48.90982544270279,0.5039017455729722,0.1840076478729773,-18.488869986159386,1,0.04854517367799927,0.9381561095054024,0.11081965088540557,0.5303296747405263,140.54288312192156,3.6862164655698666,4,7
37.20209162202129,0.4535887461758493,0.25345738662153555,-16.73792134800976,0,0.0332745765587502,0.9780801295907977,0.11121254973212776,0.2969089110100348,63.48807233116169,3.94025840235747,4,7
56.076484025082394,0.3037667428088002,0.08374421628347387,-21.479866832886017,1,0.04126080670847066,0.9609159057430124,0.13422374440131835,0.10532842445505285,51.17617198765775,2.956453849221606,4,7
22.124583596260127,0.1600246466986902,0.10113274400888408,-20.946846132399425,1,0.041327481546154135,0.5769723485903172,0.45939140850870624,0.14493570506120818,87.04019318932176,4.3947967995618695,4,7
47.01884425629958,0.38637751233405276,0.10747298803167292,-20.885276419778346,0,0.04224918322879725,0.9674340451029514,0.13922613107559495,0.13979145876458232,134.50761179711446,4.226538361325784,3,7
40.993393707705955,0.5327621734774144,0.24355407527015188,-16.67659990596984,0,0.03989735748308238,0.921715929431356,0.16280181123117862,0.1658876930310012,118.7308339894101,4.958357619183531,4,7
43.81058053029821,0.1399294270637111,0.051540352124943116,-25.905005053714106,0,0.05363036512909755,0.9889301486524699,0.3528759126931041,0.04066264973614944,88.00799725899984,2.838224844660556,4,7
52.15434168530697,0.5639720850610408,0.11992175550584809,-19.80771184807309,1,0.06133943113600214,0.9851500470793132,0.15740410628874074,0.22034484072602745,101.75469399219332,3.1050402748582715,3,7
42.30625362078661,0.41678141293539755,0.29719988413482845,-14.582719925711032,1,0.03542437174129205,0.7885873768932552,0.14238749275842677,0.29382408756177386,119.69952953012636,6.661577204540256,4,7
56.12831249112509,0.5239288745207545,0.10724779167258328,-19.80681920278947,0,0.03934249168678314,0.9746238958362916,0.11104653552641978,0.1287236148214769,113.02908082065605,3.4842161972507153,4,7
50.47295853608835,0.49548781467987196,0.2615281097933739,-13.830640649435557,0,0.04507518193422151,0.9607020097322407,0.14113574148428937,0.29793426591677974,77.06618408089005,3.89450998457524,3,7
39.57391661610963,0.877165660397594,0.364261244691511,-8.87576947940795,0,0.06285403165483966,0.8420862598586224,0.09739995891473927,0.8025836519040116,119.9461559251097,2.7645563950571637,3,7
30.1307103767402,0.185307103767402,0.03981040433578924,-25.112783816002995,0,0.04317779235954166,0.9895228415069608,0.12343186918674245,0.03958692896232598,91.8294839698291,5.5654969224705395,4,7
33.6598126457214,0.5666598126457213,0.2680616861885074,-17.563490115838555,1,0.042537133488769495,0.7275863232299828,0.09852585479812608,0.5674024824211112,96.51211437900236,4.50587750106181,4,7
43.0,0.4884985310682961,0.17557728114168375,-14.985282096223383,1,0.0854212898352276,0.9703407398993168,0.11155021535117868,0.22037157364441456,74.3467333636246,3.3097968743390007,4,7
42.61075497635847,0.39114084763002843,0.19157621137120875,-13.919621784892694,0,0.04864750720331716,0.9238988606619629,0.11302688744089617,0.17023557654251803,78.04787482816252,8.261238922716908,3,7
32.36775935087729,0.20061473184211542,0.10775806388246686,-20.754476361771744,1,0.041784373322806226,0.9540327805263187,0.11853295800525988,0.17901303463161547,80.83004435385936,5.773495543086744,4,7
17.171740494942146,0.25475991974168566,0.14719242064125615,-16.95639902041012,1,0.03332217091112728,0.869326264342479,0.11280631949385782,0.12575388383038,76.87311421720742,4.219945437699376,4,7
43.81058053029821,0.4551556497617054,0.02723073495251462,-29.194929559893076,0,0.04247649977851726,0.9652420073576305,0.11584845208900961,0.08630625401103943,100.48676194264064,6.097977630095269,3,7
37.532771238877196,0.5880908367282806,0.42632771238877193,-10.993848868255153,0,0.029644615021901764,0.8059344575222457,0.12066385619438598,0.48008240531143853,140.00570442130078,3.1635161207364,4,7
50.53860978728268,0.4666090840404861,0.21877026851097875,-12.680377164941646,0,0.0561099382773326,0.984615829361848,0.12753571893527044,0.20931466000228593,78.1110505509686,3.8743659286882153,3,7
22.022062528857294,0.7199851236725644,0.23850743816371775,-17.21837935690158,0,0.05313491553987098,0.8635515632214323,0.11094484367785677,0.42962109194641906,119.90409259910304,5.595498471569668,4,7
45.248461994539284,0.5583846001820238,0.13604306415290005,-15.456529666779556,1,0.06588061124951049,0.9834161539981797,0.11041615399817976,0.3243292319854381,127.82113712952811,2.6015938214653618,3,7
47.037311696729354,0.6394998836808666,0.08577158727730168,-17.251295018306255,1,0.05813133251972199,0.992,0.10518655848364676,0.19202224743507756,118.22604195015565,2.972930759299092,3,7
25.0,0.4623766628908444,0.16374106901792623,-15.653676209677792,0,0.04925777699098927,0.975980807723177,0.10867172968880698,0.2204436711046876,129.94747497993498,2.887209791528293,3,7
59.96074716501986,0.3444729286037487,0.03182691527714933,-21.107205537059055,1,0.03910336357616125,0.7284934356346389,0.09904822681664968,0.19771027351902312,97.3903490862753,2.961349849734571,4,7
43.52057964624427,0.4069466637272364,0.38388376770058774,-10.266472064547068,0,0.04659321725711297,0.9306634800820384,0.26833883409379344,0.4453730508587868,84.25867576729095,5.199890636408994,4,7
50.177341765626004,0.584290632937496,0.046923818533859026,-24.913826243677246,0,0.038563791146092694,0.8712758229218539,0.12756485234895398,0.25199839648960415,118.70405206917683,2.4023643884497314,4,7
37.85875947418963,0.4637062026290518,0.2835579427701075,-15.896218453190285,1,0.03332344934273704,0.8451509822058849,0.10860593039435777,0.2974732838409343,125.42574087236316,6.459499198845103,3,7
49.13919251193105,0.5648774252537573,0.09271059569805543,-22.346885956258014,0,0.0498262211500997,0.9012289759696204,0.12006318315184486,0.17463562307589567,91.05742806372248,4.932175073060969,4,7
23.03636232393168,0.12503621795641645,0.0827048410914818,-24.672965875372554,1,0.05348061397894553,0.9355211933096874,0.10695151690142443,0.0744757223588334,75.35834977005449,2.3961979482660114,3,7
36.51759708480092,0.7269347693904096,0.6475743321105472,-8.62107676215113,1,0.07138112857762247,0.4785106194798051,0.0815533980211332,0.4497587985424005,99.16560345436476,3.0013089537387563,3,7
27.903495019640214,0.5850432958052488,0.21709402663789423,-15.81217839330781,0,0.053153912300082554,0.9858311162843704,0.10388901927258624,0.2542387841084339,83.1676613219873,3.496982974057701,1,7
45.801537111882986,0.40946609581096854,0.1462292051257768,-17.18608172635505,1,0.054320887176087525,0.9796645586990855,0.10939692577623403,0.24051104126303252,63.9821202456373,3.266343351355854,3,7
47.04042335567897,0.6067853871174133,0.09429922177015757,-18.965454973905334,0,0.07461733001455756,0.9822617957058044,0.1108787299329631,0.3315851825512362,117.95367381156102,3.1429939146389354,3,7
53.02429191214728,0.55983197241595,0.049248785404392634,-19.94777512078698,1,0.0336562745581349,0.8973643786822092,0.12729351874674816,0.18356274558134905,98.34800543360068,2.790281139156282,4,7
27.67079140396749,0.5994249388743628,0.2031101984314975,-16.07269186975236,0,0.055067990219898055,0.9759042697216697,0.10119075331385591,0.24820872989389725,83.22034253506072,3.704299296638136,1,7
52.904081022052615,0.5052183496395258,0.12268468868744722,-19.525778077968592,0,0.035204081022052615,0.9468489722646314,0.14838367591178953,0.11680816204410523,117.55997959040505,4.367266820658845,3,7
43.81058053029821,0.11918618930144102,0.07486744830518277,-24.20989825075252,0,0.049238532384176505,0.9889087546691199,0.28241491295921195,0.05941066685483025,88.40710485588473,4.5381356697589466,4,7
44.84435708273961,0.5102333495079312,0.10556026855495365,-18.472891787905365,1,0.06303462078531388,0.9932217854136981,0.10608559211769727,0.18691049957917732,85.00260429370097,3.585375052189889,4,7
48.901917419215756,0.5477912955062634,0.20280162321843503,-11.677404787829047,0,0.03547765445540988,0.9809808258078424,0.15148820128392476,0.1902588413658448,74.54914746860852,3.736883218152941,4,7
46.023517725956445,0.4992050351318421,0.3766247096783992,-8.258153025880166,0,0.044695197125438485,0.8265455455113594,0.1003347134781283,0.23817588629782216,121.26211461607993,3.217946833278443,3,7
45.30009732938797,0.5335992213648962,0.21815004866469398,-14.503194278925388,0,0.08961198765544237,0.8984017519289834,0.12864956201775415,0.1529002919881639,115.87802600830587,2.8717068601032283,3,7
45.64935185378012,0.4619740277806702,0.19650643509166418,-13.222403241772364,1,0.03661168981722515,0.8958052779108283,0.12293504626640814,0.25455847227139305,133.97970412489505,4.728494567664299,3,7
47.2626429226122,0.6175155013748562,0.09913279470992527,-19.191494506218067,0,0.06757519780023007,0.9805856420060414,0.113626429226122,0.36530507948130064,117.33200933822525,2.935279714407162,3,7
54.4280543881063,0.3779846098080407,0.11349194297569475,-20.505382862776138,0,0.03401954742483058,0.7547809839342874,0.1322914017308307,0.15061990935315617,89.57050669965582,3.5358382099391914,3,7
20.62411171485423,0.21094314975067074,0.03764969432705238,-25.682543212360937,0,0.04444893405782508,0.9297373158024057,0.12024124125131905,0.10829771919231806,96.30925632253309,6.88611571816449,4,7
43.096349460654814,0.17627410043563208,0.03736175107716348,-25.873855144715762,0,0.04663215218714592,0.9420573228501657,0.09451876001074425,0.04836451293787846,88.88316362600703,3.339667882091417,4,7
28.297233842029932,0.45543225475768384,0.18916221722537907,-18.827051011058536,1,0.045091607612294096,0.9526493212744828,0.09374636728892125,0.31143084605074833,130.75243319389565,7.4042109213945855,3,7
21.785016543837056,0.22322475184244414,0.04392085238372931,-25.862530801626594,1,0.04670553805082523,0.9793648180177924,0.10260260753494087,0.06132082080053873,96.82506538576847,3.7099513642546404,4,7
21.107915311059767,0.2333812703341035,0.029498596125573005,-26.238999087050768,1,0.04514820521543746,0.9868129315783426,0.09820144952188847,0.13004659592743378,96.19536123928557,6.406495739221057,4,7
52.26799188097643,0.4454739553453704,0.11038462471837822,-15.492798460064142,1,0.04098387018491021,0.9262779309882997,0.2098322232285045,0.18637720072261504,73.35073622197541,3.9813843755866793,3,7
51.0,0.5803618167203388,0.0994227530898173,-18.345862296525155,0,0.044345395523477264,0.9032930139668963,0.11344284063506355,0.1731620478294493,139.21388664087976,4.375909896936752,4,7
47.0,0.5187339998834618,0.06239621790097567,-18.547488553524452,1,0.09628343452535533,0.993,0.10936918620850397,0.30777471732094674,87.64693747562015,2.837780333524422,3,7
48.37626941217309,0.5380304658921541,0.10134887627968146,-18.80582205567922,1,0.05118506194642414,0.987138963533904,0.11619321235477888,0.29286424709557757,101.85443294374912,2.976475919648358,4,7
45.875206248110786,0.5955722967852622,0.09383293092210289,-17.262743895213433,0,0.052337273127078136,0.9853111593872799,0.10943760312405539,0.2079835001511373,51.00883065665619,3.1559392345974007,4,7
51.235988133861845,0.5439419823860331,0.05324739464171379,-20.66358409381766,0,0.035092527004726315,0.906957720960513,0.13217994066930924,0.16993696868440217,100.13502853323526,2.806301164565649,4,7
53.4321557851667,0.35811885045979674,0.06875843492674273,-20.10445362643466,0,0.03610904589531111,0.9813400463267962,0.11079564210287039,0.1746106312252273,59.75373030180816,3.1634275888192636,4,7
40.92314730207535,0.6990448308378191,0.6987017384780969,-6.556899358616429,0,0.037307776762490426,0.847232387947733,0.11646111618754791,0.6909322965718708,143.9132744769255,4.882057060377406,4,7
37.196476015729154,0.539974409436148,0.10467175921360954,-22.457991606818208,0,0.03500304152032802,0.9658489022280727,0.1195911411270992,0.19075814574046898,92.98652062699813,5.4753202686263105,3,7
20.922954929249467,0.28292295492924946,0.05209189901298572,-23.68559244380711,1,0.050445037602632636,0.9006910267571194,0.2330841817096566,0.12246768814418474,95.00042975906949,4.196890869056489,3,7
54.088395569575155,0.3940754124453484,0.15167406645637263,-19.421975716237768,0,0.035989317194064264,0.9683112679331809,0.09577603776328318,0.18709384493513054,83.56991127738216,4.537472524697398,3,7
49.0,0.462009158735602,0.06973936812801615,-20.739741355222,0,0.0425183457681937,0.984769045089119,0.12031870784441157,0.1690623146300419,101.2326181049572,2.851184036548597,4,7
38.73417581505424,0.1619927629265758,0.25217541607250066,-11.20737415906488,1,0.041461665632994714,0.9801410676264144,0.1409818520110822,0.22473417581505425,172.631417360284,3.3959315003939055,3,7
38.45332127133117,0.19630273324872574,0.05168242892470047,-27.237786901870887,0,0.04712237464569074,0.9764465882636526,0.10872666063566558,0.1508760474033792,82.70171811832766,4.04557399868501,3,7
49.158199245719814,0.5208345086935139,0.11542441975828249,-22.558341114552228,0,0.03438475864229567,0.9074122218741253,0.114177062643839,0.2868040739580418,117.7640329677203,3.5828493792908507,3,7
53.93334795943931,0.4601999561216821,0.1157331724461676,-20.179797191787653,0,0.035926748572860136,0.9706000877566359,0.22213505921383858,0.07172010530796304,103.07243036467163,3.004976990931436,3,7
39.88955186832877,0.19218408021945205,0.027966567219750684,-27.458589056702248,0,0.04205771230723286,0.9785552240658356,0.12273930428528766,0.06332407649615623,82.05243690292079,3.5322004026809424,4,7
24.249154995914793,0.43811636883740873,0.1641979719901955,-15.904081121084273,1,0.047708208591339354,0.9690922259624161,0.10815016900081705,0.20597971990195502,130.6681250619888,3.4937923960680592,3,7
48.73743376872149,0.5417321352664403,0.11943584421803714,-17.742955175270282,0,0.031972619216301325,0.8860945867468011,0.1301620363810504,0.12558069588995224,105.15855033577168,3.4822537044283703,4,7
26.048887683250697,0.21100109875331965,0.07582444384162534,-23.383490816749504,1,0.04806844275655098,0.9405855534456887,0.1327859101985439,0.06907486977952357,112.91979841296322,6.569874009790087,3,7
51.27908888316659,0.4516330279852112,0.07387672889346672,-22.242130151068643,0,0.04234353057772948,0.9772034166881253,0.11259886110395824,0.24413343897329284,106.73223277041826,3.641819303707261,4,7
48.87498129819285,0.44558386945180506,0.12362494389457854,-22.194120081424717,0,0.0385499625963857,0.9202917103042167,0.21091680381325245,0.19530763139217155,64.85751990399707,6.7136335010020165,4,7
43.826641789012555,0.4943512143633281,0.49149237841606047,-12.645651319915103,1,0.1920771509652791,0.7011832287656036,0.18184519121375564,0.7548676853776783,79.09662083357935,3.0886490070278008,3,7
52.0,0.5040713185821939,0.16585896055245045,-19.205010952547656,0,0.034228367661193734,0.8994675072088032,0.11403486043267784,0.329180693030742,115.11363062535432,4.55100113555487,3,7
45.85583132800265,0.20351649364767763,0.3656579397279695,-8.489764056460286,0,0.038413634926386865,0.9587562048800596,0.11657021657571345,0.06448718506833462,88.55421109184738,3.6143960368687624,3,7
42.85748654446948,0.7201145613309201,0.22464852798374646,-13.868780153562113,1,0.03538748978131083,0.8734082938763005,0.1446437163611737,0.27771016146636623,102.39896264819869,4.1770746267749,4,7
41.02421695046978,0.4914359051084559,0.10344591199744727,-22.266781950028435,1,0.039068517964389295,0.885498549070874,0.11335703996502748,0.36565175607644035,96.2141239866106,6.4995321795692975,3,7
36.82600559319792,0.7112946655905525,0.7159087922445914,-8.213240417124988,1,0.08103811949548416,0.3639595870492961,0.10087535218379795,0.44073479783778924,100.04146165284638,2.4431790098368693,3,7
27.900066875672056,0.33454561964348034,0.14949899686491916,-18.137722222050826,1,0.04648867392892304,0.9397008693837368,0.1018548963427083,0.16136694378178706,118.64254824712239,4.162296040225215,4,7
58.23374295748968,0.32958699436599176,0.16052196619595047,-18.924434307162848,0,0.03814780338040495,0.9521142345064773,0.11040245774493807,0.12177153098704542,173.9233012320906,3.9572535560767106,2,7
48.29653558128766,0.455911329541453,0.17903199427141875,-19.9650500961557,1,0.03859242509309864,0.8751015918480803,0.14226495330801658,0.3557645128300059,126.81909203912917,3.978597479109297,4,7
35.04910968923755,0.49914895551628613,0.252573136504175,-12.752098705048628,0,0.037584510907863085,0.8921888769032937,0.11344792260822095,0.31876957526112526,140.35321156246425,2.4133452952496204,3,7
38.77465353118118,0.6807611954922923,0.21867603940645647,-16.55893878876241,0,0.048419722824944944,0.8850982134108608,0.13679419944733212,0.45411327430520526,146.81005927591718,2.99193196701278,4,7
45.0,0.5587576541194946,0.09558470507261697,-18.444298262486125,1,0.05201171495615787,0.9671161950538869,0.10361579271601959,0.11587241741184409,119.46707289239616,3.0748752805638144,3,7
47.0,0.44973994127420497,0.12418480310247719,-14.761712454295534,0,0.04337435855956862,0.9891851955678674,0.10366676011080721,0.24842365108023776,137.16344525429366,3.1242455247773147,3,7
43.81058053029821,0.45458406063907275,0.027220522120928677,-29.197230741461716,0,0.04249824322640992,0.9652634213593431,0.11608960669290994,0.08628434584005668,100.48569947870952,6.095804026559909,3,7
45.098395649713396,0.5959476002263674,0.026219569022418142,-23.78681305085981,1,0.043694973485888466,0.9769497348588847,0.1467529435594579,0.14568876954799378,120.16031006185878,1.96628606282533,4,7
34.339697280298665,0.23954179581849636,0.04707359826450358,-24.340262811252135,1,0.035749243200746655,0.9565266598334294,0.09042719290666223,0.062491709580125676,101.8414274012032,4.223916790238767,3,7
54.52874532444347,0.44803965319561345,0.10464276231908767,-18.068810533826646,1,0.043054573955113494,0.9486550561066783,0.12164372662221735,0.17051090787116996,121.02152068059752,4.711691839426349,4,7
47.26504642832501,0.5072661928773496,0.07561308035406256,-18.045907485568403,0,0.056100343934707406,0.9811932821519749,0.11226504642832501,0.2738796285734,107.80608483150684,2.9934542569687475,4,7
42.03792253865043,0.6851042372482502,0.2155348278416448,-10.522806142217702,1,0.09644374113935915,0.8659366775600029,0.10571748680453484,0.24804335259277485,75.54881540080243,2.804543660205991,3,7
51.91782833252357,0.5159721200194343,0.17668995007492078,-18.953475393484577,1,0.03503815100825956,0.8914915617306378,0.10064343334952855,0.40339985489554087,114.5693852066126,4.316257555313489,3,7
48.87144013938012,0.16375305376273955,0.012711025445964018,-27.8378450028214,0,0.045378966456469896,0.9258108212892662,0.09050472063397007,0.040717738571353745,106.07645436164714,5.200829695232177,3,7
44.45743307832899,0.4741119465035937,0.1391506231969406,-16.02194026467199,0,0.04245883108089938,0.798542758583768,0.10060217016351292,0.2172034807450388,107.4868921337008,5.102049428672707,4,7
3.615437965133065,0.523,0.4303052915690121,-11.697183607692088,0,0.03749997027656872,0.6228460166610864,0.1342322630237258,0.5125495050086009,110.42047809974774,3.5923577041853374,4,7
47.0,0.5206488866113472,0.11917499366825639,-17.894952537457108,1,0.04692762416293674,0.9175654516872047,0.10774798141312558,0.27723905015840455,77.91134206140643,3.8227157341118536,4,7
46.3819396396529,0.4528829774746274,0.19935383513604982,-14.168742216237693,1,0.04269444828827768,0.9657224144138842,0.13100668018090927,0.389589955856744,79.17524900364468,3.0229323829013164,2,7
38.20568726219555,0.6439563935487467,0.13900539858594402,-16.783420832755947,0,0.047137157601228434,0.9430218032256267,0.09388966957805867,0.12470900380487113,96.7854693531719,4.407919660550179,4,7
54.1213864181594,0.5101041310203782,0.07365430636652417,-20.508285429965902,0,0.04187572271636812,0.969508702528102,0.11136415925447822,0.13236415925447823,105.81712273334396,3.808451111017835,4,7
47.0,0.41532701004602435,0.214324416438251,-15.038387224839683,1,0.05579178659365895,0.9680605705937101,0.1317892997259012,0.33444296401789797,79.26833158866887,3.0425435754118135,4,7
36.32390134191336,0.5722370102696995,0.3626301491851871,-12.252805307750599,0,0.03112556653430562,0.8365229747364498,0.11642243646446451,0.43392575455284055,140.47984086663007,2.491674160413988,3,7
47.06828723937661,0.49737576580453724,0.11820486171812983,-21.718959543956046,0,0.034936574478753216,0.924507329774788,0.22416589357790487,0.1274963810512687,62.755130250887916,5.321003608898812,4,7
24.469697866750842,0.4579392773223906,0.3250907583858586,-9.239746472646548,1,0.057943907010294615,0.8576211197246634,0.10522728080075758,0.2508937501155724,135.8375634165304,4.460359221545623,3,7
62.83219510627345,0.6945395115915279,0.32924526719445557,-12.583108322870462,0,0.04137629264334047,0.5151092697977483,0.34793326725873436,0.1616995120736193,105.49433170557293,2.536781204675166,3,7
29.0,0.431,0.776,-5.403,1,0.0527,2.21e-05,0.179,0.318,120.857,237867.0,4,8
66.0,0.733,0.726,-6.514,1,0.0371,0.379,0.471,0.915,120.814,197160.0,4,8
49.0,0.384,0.974,-3.647,0,0.141,0.000153,0.226,0.155,194.842,247370.0,4,8
44.0,0.357,0.977,-6.489,0,0.124,1.6e-05,0.105,0.28,159.81,233929.0,4,8
42.0,0.435,0.889,-6.462,0,0.0474,2.38e-05,0.87,0.344,93.896,198345.0,4,8
41.0,0.49,0.974,-4.295,1,0.115,0.000546,0.336,0.257,108.946,229617.0,4,8
28.0,0.407,0.932,-6.252,1,0.113,0.00363,0.229,0.173,102.954,235214.0,4,8
47.0,0.449,0.854,-8.261,1,0.0431,4.62e-05,0.246,0.408,152.142,309827.0,4,8
60.0,0.577,0.676,-11.931,1,0.0295,0.000895,0.0625,0.676,95.98,245267.0,4,8
48.0,0.438,0.951,-5.192,0,0.0736,4.63e-05,0.351,0.461,165.088,212927.0,4,8
54.0,0.565,0.768,-5.332,0,0.0382,0.0277,0.0725,0.58,124.006,223907.0,4,8
38.0,0.443,0.858,-6.935,1,0.0378,0.000843,0.18,0.34,169.951,301533.0,4,8
23.0,0.487,0.975,-4.974,1,0.105,7.47e-05,0.201,0.526,139.964,202019.0,4,8
48.0,0.657,0.535,-9.715,1,0.047,0.000329,0.318,0.738,132.257,188830.0,4,8
42.0,0.58,0.93,-5.719,1,0.12,0.0128,0.102,0.534,97.917,144267.0,4,8
39.0,0.553,0.939,-4.04,0,0.0795,0.000833,0.404,0.369,124.984,198840.0,4,8
28.0,0.373,0.964,-7.925,0,0.0798,0.000152,0.109,0.207,83.958,312363.0,4,8
35.0,0.375,0.927,-5.385,0,0.123,0.000111,0.193,0.414,183.998,183040.0,4,8
34.0,0.408,0.943,-5.247,1,0.129,0.0058,0.343,0.16,98.089,152252.0,4,8
33.0,0.494,0.958,-7.765,0,0.0511,0.0361,0.387,0.313,145.055,352943.0,4,8
32.0,0.425,0.925,-6.246,1,0.105,2.22e-05,0.0973,0.313,118.066,282978.0,4,8
60.0,0.407,0.967,-7.104,1,0.0666,0.000316,0.089,0.227,180.027,203373.0,4,8
35.0,0.556,0.969,-3.778,1,0.0402,0.000119,0.378,0.325,103.994,441035.0,4,8
43.0,0.489,0.994,-2.236,0,0.113,2.05e-05,0.333,0.218,90.015,243000.0,4,8
39.0,0.57,0.916,-6.899,1,0.043,0.00439,0.135,0.359,100.041,183008.0,4,8
20.0,0.45,0.977,-4.172,1,0.122,4.26e-06,0.414,0.256,130.009,266222.0,3,8
42.0,0.471,0.925,-4.633,1,0.0598,0.000254,0.356,0.0768,100.012,303000.0,4,8
49.0,0.607,0.938,-3.072,1,0.0487,0.00228,0.149,0.65,110.014,266702.0,4,8
45.0,0.484,0.913,-5.942,1,0.045,0.13,0.0992,0.465,99.052,248333.0,4,8
33.0,0.423,0.958,-5.251,0,0.188,2.46e-05,0.388,0.174,119.967,230500.0,4,8
54.0,0.484,0.991,-4.028,0,0.0676,0.000289,0.359,0.559,167.035,225245.0,4,8
28.0,0.485,0.975,-4.956,1,0.0692,3.07e-05,0.0443,0.265,139.91,305052.0,4,8
39.0,0.487,0.948,-7.754,1,0.043,0.000662,0.0506,0.242,105.395,321707.0,4,8
39.0,0.516,0.655,-9.428,0,0.0306,0.664,0.0891,0.19,120.028,352787.0,3,8
38.0,0.601,0.439,-10.507,0,0.0253,0.43,0.125,0.186,106.973,210834.0,4,8
59.0,0.569,0.901,-5.197,1,0.0544,0.00555,0.16,0.839,133.194,259413.0,4,8
58.0,0.45,0.872,-4.91,1,0.0353,0.0018,0.0833,0.396,156.059,274615.0,4,8
28.0,0.313,0.933,-4.574,1,0.062,4.82e-06,0.717,0.0958,76.01,315790.0,4,8
34.0,0.287,0.77,-7.477,1,0.0546,0.000483,0.0519,0.293,71.072,368973.0,4,8
51.0,0.42,0.937,-2.672,0,0.152,0.00938,0.166,0.412,156.059,191154.0,4,8
33.0,0.486,0.975,-4.016,1,0.11,0.00177,0.929,0.131,105.005,281838.0,4,8
56.0,0.381,0.969,-4.956,0,0.141,4.59e-06,0.143,0.338,179.987,236549.0,4,8
49.0,0.522,0.853,-5.861,1,0.0383,7.44e-05,0.131,0.637,140.727,211440.0,4,8
35.0,0.17,0.98,-12.697,1,0.0652,2.48e-06,0.515,0.0504,144.475,153240.0,4,8
56.0,0.537,0.96,-3.705,1,0.0594,0.000175,0.0892,0.382,137.986,220000.0,4,8
40.0,0.253,0.802,-6.866,1,0.0495,0.00192,0.398,0.279,160.099,387936.0,4,8
65.0,0.415,0.53,-9.338,0,0.0314,0.00209,0.11,0.0586,114.174,713192.0,1,8
65.0,0.503,0.96,-2.672,1,0.0626,9.25e-05,0.274,0.489,162.022,218040.0,4,8
41.0,0.529,0.908,-5.405,1,0.0522,2.46e-05,0.0942,0.183,126.032,244693.0,4,8
28.0,0.489,0.95,-8.544,1,0.0397,1.5e-05,0.477,0.602,75.997,247387.0,4,8
35.0,0.413,0.987,-3.675,1,0.17,0.000403,0.125,0.167,149.992,176800.0,4,8
36.0,0.437,0.776,-9.259,1,0.0348,0.000153,0.0989,0.193,140.021,243857.0,4,8
83.0,0.574,0.913,-4.793,0,0.133,0.061,0.156,0.423,115.728,208400.0,4,8
41.0,0.353,0.994,-3.38,1,0.204,0.0002,0.39,0.154,184.932,168164.0,4,8
64.0,0.623,0.983,-3.548,0,0.151,9.62e-05,0.261,0.271,134.975,162293.0,4,8
34.0,0.533,0.942,-6.067,0,0.0722,3.9e-05,0.106,0.0469,120.012,258429.0,4,8
40.0,0.553,0.977,-3.271,1,0.0629,0.000468,0.0713,0.632,153.868,182338.0,4,8
45.0,0.53,0.893,-5.426,0,0.0704,0.00027,0.095,0.585,135.076,241267.0,4,8
34.0,0.454,0.993,-2.521,1,0.205,0.00104,0.36,0.149,130.032,200308.0,3,8
