Popularity,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
43.0,0.563,0.712,-6.143,1,0.0275,0.00526,0.138,0.337,102.034,166040.0,4,1
60.0,0.492,0.859,-4.274,1,0.0332,0.0659,0.0756,0.251,92.474,223853.0,4,1
32.0,0.774,0.618,-5.58,0,0.199,0.215,0.147,0.501,148.19,186487.0,4,0
55.0,0.596,0.31,-13.26,0,0.135,0.439,0.116,0.611,159.85,169400.0,4,0
47.0,0.338,0.521,-10.15,0,0.0341,0.0202,0.325,0.287,145.687,267427.0,4,1
53.0,0.456,0.344,-10.296,0,0.0298,0.565,0.114,0.359,117.116,154480.0,4,1
74.0,0.731,0.484,-5.579,1,0.0354,0.73,0.326,0.35,92.043,169128.0,4,0
55.0,0.673,0.427,-7.629,0,0.0458,0.143,0.105,0.393,113.556,203947.0,4,0
65.0,0.591,0.848,-4.397,0,0.0828,0.137,0.372,0.386,105.922,246816.0,4,0
37.0,0.618,0.638,-4.694,1,0.0427,0.37,0.0902,0.517,169.988,2.921116667,4,0
38.0,0.424,0.57,-7.031,0,0.159,0.00278,0.311,0.495,180.043,184707.0,1,1
32.0,0.653,0.708,-7.778,0,0.0527,0.613,0.239,0.929,111.386,164000.0,4,0
77.0,0.94,0.335,-10.179,0,0.505,0.17,0.262,0.707,120.04,209640.0,4,0
45.0,0.504,0.938,-2.696,0,0.0583,0.00743,0.0741,0.612,145.91,220527.0,4,1
63.0,0.695,0.878,-3.429,0,0.0441,0.153,0.0764,0.969,162.898,177835.0,4,0
68.0,0.771,0.575,-5.178,0,0.0794,0.555,0.105,0.56,84.522,147084.0,4,0
12.0,0.771,0.546,-6.096,0,0.149,0.119,0.153,0.613,94.117,187467.0,4,0
29.0,0.627,0.865,-3.896,0,0.0431,0.0113,0.35,0.705,129.996,202240.0,4,1
54.0,0.382,0.814,-7.23,1,0.0406,0.0011,0.101,0.569,116.454,251733.0,4,1
67.0,0.346,0.335,-12.453,1,0.0339,0.575,0.185,0.213,84.204,478173.0,4,1
1.0,0.495,0.798,-9.173,1,0.0387,0.000272,0.234,0.461,132.007,5.18378333,4,1
42.0,0.707,0.52,-8.495,1,0.0419,0.137,0.131,0.597,92.969,224267.0,4,0
51.0,0.366,0.617,-9.011,1,0.0317,0.055,0.0759,0.127,177.908,240600.0,4,1
45.0,0.547,0.945,-3.207,1,0.118,0.594,0.102,0.902,173.862,168920.0,4,0
48.0,0.767,0.71,-5.154,0,0.0694,0.218,0.193,0.691,140.066,195429.0,4,0
34.0,0.822,0.704,-6.423,0,0.0675,0.0909,0.22,0.529,90.049,192667.0,4,0
24.0,0.144,0.772,-4.893,1,0.0421,3.53e-06,0.553,0.527,139.952,356493.0,4,1
43.0,0.663,0.68,-6.837,1,0.045,0.145,0.112,0.548,91.988,182772.0,4,1
72.0,0.581,0.197,-7.697,1,0.0329,0.88,0.107,0.349,130.367,214293.0,4,0
64.0,0.496,0.703,-6.905,1,0.0376,0.525,0.305,0.936,130.915,2.44533333,4,1
77.0,0.765,0.837,-3.113,0,0.032,0.00107,0.0801,0.721,122.028,195973.0,4,1
21.0,0.738,0.941,-2.78,1,0.0831,0.162,0.142,0.799,100.017,210773.0,4,0
43.0,0.425,0.291,-10.554,1,0.0315,0.814,0.143,0.393,114.571,157160.0,4,1
58.0,0.188,0.844,-4.223,0,0.067,0.00135,0.0855,0.216,159.336,235013.0,4,1
27.0,0.659,0.527,-7.436,0,0.0469,0.427,0.0752,0.553,144.915,196253.0,4,0
52.0,0.73,0.638,-5.32,0,0.0336,0.0999,0.131,0.893,103.049,3.44155,4,0
68.0,0.392,0.642,-5.267,1,0.0326,0.0048,0.296,0.129,92.698,293293.0,4,1
51.0,0.467,0.853,-6.661,1,0.0377,0.00731,0.354,0.236,110.953,266800.0,4,1
65.0,0.522,0.531,-6.459,0,0.215,0.093,0.43,0.149,94.225,153244.0,4,0
51.0,0.729,0.666,-11.903,0,0.035,0.0966,0.222,0.713,105.463,277595.0,4,0
38.0,0.513,0.678,-8.697,1,0.0368,0.0405,0.126,0.432,140.052,288610.0,4,1
40.0,0.643,0.664,-6.177,0,0.0519,0.158,0.219,0.705,141.898,318338.0,4,1
38.0,0.598,0.69,-4.758,0,0.303,0.363,0.0519,0.653,187.934,198300.0,4,0
58.0,0.478,0.548,-7.399,0,0.126,0.203,0.246,0.412,147.757,223784.0,4,1
30.0,0.248,0.943,-4.252,1,0.172,0.000119,0.136,0.378,172.435,198347.0,4,1
23.0,0.546,0.784,-8.566,1,0.043,0.00175,0.0912,0.256,120.057,795013.0,4,1
23.0,0.541,0.668,-8.449,0,0.0434,3.57e-05,0.485,0.679,130.952,161750.0,4,1
29.0,0.635,0.671,-9.404,0,0.0277,0.133,0.252,0.727,124.002,247600.0,4,1
31.0,0.435,0.326,-8.459,0,0.0406,0.951,0.546,0.473,107.49,173333.0,4,0
38.0,0.652,0.739,-7.927,1,0.0314,0.0167,0.146,0.82,131.483,164693.0,4,1
39.0,0.775,0.91,-2.441,1,0.0566,0.0902,0.0962,0.564,129.973,190273.0,4,0
36.0,0.531,0.588,-5.799,0,0.0364,0.0416,0.432,0.264,145.937,221199.0,4,0
43.81058053029821,0.441,0.202,-12.499,1,0.0381,0.732,0.126,0.269,77.971,174587.0,4,0
54.0,0.231,0.904,-5.506,1,0.0895,0.0304,0.15,0.598,176.073,310377.0,4,1
32.0,0.471,0.918,-2.737,1,0.0351,0.000526,0.384,0.203,179.97,256800.0,4,1
42.0,0.854,0.64,-3.684,0,0.0425,0.0384,0.0848,0.486,98.036,203136.0,4,0
47.0,0.654,0.621,-8.555,1,0.0328,0.384,0.119,0.41,113.955,233448.0,4,0
73.0,0.464,0.655,-9.058,0,0.0608,0.0272,0.328,0.531,169.515,273600.0,4,1
42.0,0.55,0.975,-3.774,1,0.0656,0.00563,0.122,0.56,129.296,280133.0,4,1
59.0,0.593,0.781,-5.472,1,0.0285,0.0944,0.173,0.657,119.522,234427.0,4,1
26.0,0.815,0.705,-7.913,0,0.289,0.569,0.347,0.964,144.064,136787.0,4,0
43.81058053029821,0.532,0.553,-5.923,1,0.0301,0.293,0.3,0.104,74.919,3.937333333,4,0
64.0,0.421,0.661,-13.126,1,0.0433,0.414,0.0962,0.554,100.965,341627.0,4,1
17.0,0.534,0.292,-11.182,1,0.0373,0.643,0.702,0.472,142.948,252320.0,4,1
49.0,0.537,0.791,-7.051,1,0.145,0.122,0.205,0.889,142.354,255040.0,4,1
77.0,0.775,0.757,-4.607,0,0.228,0.489,0.28,0.541,140.044,251237.0,4,0
14.0,0.346,0.359,-11.443,0,0.0323,0.671,0.141,0.222,133.374,265760.0,3,1
21.0,0.602,0.739,-7.427,0,0.0315,0.47,0.215,0.623,103.989,216747.0,4,1
84.0,0.654,0.63,-4.644,1,0.0259,0.153,0.111,0.43,89.991,167693.0,4,0
43.0,0.615,0.599,-6.345,1,0.0282,0.256,0.0988,0.397,124.009,193548.0,4,0
61.0,0.358,0.75,-3.572,1,0.0414,8.49e-05,0.113,0.218,125.103,258253.0,4,1
33.0,0.71,0.696,-5.674,0,0.0415,0.0403,0.131,0.594,75.496,232247.0,4,1
41.0,0.442,0.744,-4.38,0,0.208,0.00804,0.0823,0.563,182.212,182308.0,4,0
53.0,0.323,0.857,-6.972,1,0.109,0.00217,0.0567,0.64,137.537,258907.0,4,1
44.0,0.294,0.675,-3.562,1,0.0435,3.15e-05,0.321,0.37,148.186,228853.0,4,1
19.0,0.491,0.797,-5.212,0,0.0519,0.287,0.109,0.369,81.006,228090.0,4,1
59.0,0.14,0.641,-10.435,1,0.0422,0.000243,0.108,0.352,170.207,256573.0,4,1
43.81058053029821,0.69,0.804,-4.343,1,0.0724,0.102,0.142,0.732,87.9,200187.0,4,0
77.0,0.473,0.898,-4.797,0,0.0561,0.00783,0.173,0.808,96.556,235547.0,4,1
54.0,0.457,0.95,-2.533,1,0.0776,0.000482,0.141,0.27,128.034,167344.0,4,1
40.0,0.676,0.537,-7.974,1,0.0333,0.51,0.0898,0.388,88.001,181569.0,4,0
44.0,0.311,0.959,-7.191,0,0.0832,0.000523,0.15,0.0997,141.497,183200.0,4,1
64.0,0.668,0.739,-4.919,1,0.0308,0.0383,0.13,0.571,131.918,231467.0,4,1
47.0,0.768,0.215,-10.33,1,0.0626,0.907,0.117,0.219,131.167,134151.0,4,0
20.0,0.453,0.905,-4.001,1,0.115,0.36,0.26,0.474,137.571,4.93666667,4,1
54.0,0.55,0.377,-9.933,1,0.0254,0.442,0.126,0.261,113.608,319787.0,4,1
48.0,0.484,0.276,-4.32,1,0.0346,0.907,0.0973,0.212,107.256,199535.0,4,0
35.0,0.484,0.471,-8.467,0,0.0327,0.237,0.144,0.153,147.912,218000.0,4,0
39.0,0.486,0.935,-3.832,0,0.15,0.358,0.939,0.589,94.567,313167.0,4,1
60.0,0.539,0.306,-15.067,0,0.0264,0.404,0.0608,0.0643,102.245,293307.0,4,1
20.0,0.61,0.783,-5.724,1,0.0516,0.0226,0.111,0.401,114.912,264213.0,4,0
46.0,0.618,0.82,-4.593,0,0.0577,0.000543,0.546,0.51,130.709,200640.0,4,1
83.0,0.612,0.862,-2.903,1,0.037,0.041,0.0907,0.354,123.849,2.67943333,4,0
30.0,0.551,0.974,-4.776,1,0.0614,0.114,0.969,0.229,87.71,4.239016667,4,0
57.0,0.626,0.879,-6.6,0,0.0777,0.0228,0.0471,0.878,108.434,240629.0,4,1
78.0,0.686,0.541,-4.993,0,0.0493,0.042,0.0675,0.724,120.082,112493.0,4,0
70.0,0.582,0.962,-3.037,1,0.0542,0.0096,0.283,0.506,123.971,180640.0,4,1
62.0,0.366,0.269,-9.197,1,0.0439,0.871,0.101,0.238,127.523,133227.0,4,0
40.0,0.637,0.878,-5.09,0,0.0565,0.0154,0.362,0.684,152.074,189023.0,4,1
8.0,0.546,0.881,-5.045,1,0.0328,0.000181,0.0962,0.421,99.998,294000.0,4,1
54.0,0.569,0.668,-6.109,0,0.0266,0.134,0.0855,0.714,83.015,317187.0,4,1
57.0,0.863,0.449,-12.521,0,0.0622,0.00167,0.0585,0.399,112.043,298998.0,4,0
44.0,0.808,0.597,-5.68,1,0.226,0.13,0.0696,0.719,96.028,161111.0,4,0
27.0,0.447,0.766,-5.833,1,0.034,0.638,0.274,0.636,132.616,235893.0,4,0
3.0,0.576,0.506,-9.114,1,0.28,0.0898,0.155,0.576,116.951,190280.0,4,1
51.0,0.261,0.66,-4.483,1,0.0394,0.0199,0.266,0.198,166.68,248760.0,4,1
62.0,0.295,0.977,-7.086,1,0.088,0.00147,0.0887,0.353,168.672,176547.0,4,1
73.0,0.521,0.895,-5.242,1,0.0442,5.54e-05,0.0985,0.237,120.117,322340.0,4,1
78.0,0.801,0.795,-5.115,0,0.0504,0.0417,0.0717,0.754,79.028,163253.0,4,1
54.0,0.476,0.666,-9.309,1,0.0346,0.297,0.0316,0.855,182.107,253867.0,4,1
64.0,0.628,0.699,-7.772,1,0.0309,0.0914,0.0739,0.403,136.03,225848.0,4,0
36.0,0.52,0.683,-11.416,1,0.0801,0.688,0.263,0.544,91.914,252089.0,4,1
32.0,0.53,0.793,-7.662,1,0.0382,0.0132,0.236,0.603,101.258,206351.0,4,1
36.0,0.886,0.49,-9.215,0,0.109,0.317,0.12,0.499,108.006,251507.0,4,0
33.0,0.42,0.79,-7.824,0,0.06,0.00384,0.0943,0.507,137.968,170760.0,4,1
37.0,0.816,0.606,-7.013,1,0.109,0.245,0.0467,0.648,92.017,169239.0,4,0
85.0,0.691,0.695,-5.6,1,0.0367,0.0592,0.0647,0.514,106.064,233386.0,4,0
71.0,0.522,0.9,-2.631,0,0.0719,6.98e-05,0.3,0.579,160.01,191067.0,4,1
44.0,0.556,0.82,-5.43,1,0.0435,0.00177,0.305,0.365,89.952,277467.0,4,1
29.0,0.702,0.909,-2.97,1,0.0429,0.0863,0.0693,0.961,99.99,230573.0,4,0
34.0,0.469,0.884,-5.626,1,0.315,0.0506,0.0861,0.174,178.944,180000.0,4,1
42.0,0.311,0.619,-9.076,1,0.0314,0.0377,0.109,0.241,79.92,593387.0,4,1
71.0,0.409,0.92,-5.439,0,0.12,0.00719,0.0823,0.37,145.085,290960.0,4,0
26.0,0.489,0.548,-9.199,0,0.0463,0.538,0.112,0.249,75.308,235000.0,4,0
78.0,0.781,0.768,-5.991,1,0.0394,0.0119,0.325,0.486,123.07,213309.0,4,0
38.0,0.352,0.621,-9.036,1,0.033,0.000114,0.0974,0.218,123.817,318560.0,4,1
48.0,0.645,0.494,-7.887,1,0.0357,0.525,0.188,0.516,124.98,207536.0,4,0
66.0,0.588,0.881,-4.62,1,0.0666,0.000252,0.326,0.709,129.947,209093.0,4,1
48.0,0.684,0.834,-10.652,0,0.0498,0.0311,0.889,0.676,94.039,6.03695,4,0
10.0,0.251,0.78,-5.217,1,0.0587,8.07e-06,0.106,0.411,85.759,132061.0,4,1
43.81058053029821,0.706,0.329,-11.603,1,0.0676,0.718,0.0958,0.625,131.312,270413.0,4,1
19.0,0.401,0.535,-11.402,0,0.0457,0.0315,0.622,0.151,98.23,141375.0,4,1
18.0,0.559,0.529,-5.665,0,0.0356,0.455,0.14,0.231,96.522,243947.0,4,0
36.0,0.686,0.603,-7.358,0,0.102,0.421,0.0936,0.522,90.02,163044.0,4,0
32.0,0.638,0.515,-6.633,1,0.0272,0.0063,0.0848,0.404,109.967,326907.0,4,0
29.0,0.299,0.941,-7.28,1,0.0478,0.000554,0.0519,0.674,130.036,174000.0,3,1
35.0,0.465,0.467,-8.632,1,0.0531,0.939,0.723,0.412,80.03,4.10245,4,0
55.0,0.282,0.843,-6.002,0,0.114,0.000839,0.0699,0.418,175.798,161054.0,4,1
19.0,0.648,0.872,-6.924,0,0.0372,0.245,0.0403,0.984,164.908,276133.0,4,0
42.0,0.423,0.885,-4.003,1,0.0481,0.000672,0.106,0.628,75.192,173493.0,4,1
71.0,0.575,0.786,-4.353,1,0.0296,0.252,0.159,0.518,96.102,3.834883333,4,0
24.0,0.626,0.631,-5.625,1,0.042,0.345,0.0709,0.804,163.989,189695.0,4,1
28.0,0.546,0.744,-4.042,0,0.173,0.217,0.0826,0.668,81.669,202683.0,4,0
15.0,0.423,0.497,-6.025,1,0.0296,0.108,0.118,0.0756,114.629,273360.0,4,1
29.0,0.441,0.884,-4.319,1,0.104,0.00408,0.406,0.468,129.931,171107.0,4,1
46.0,0.704,0.667,-5.299,1,0.19,0.262,0.106,0.592,148.205,217708.0,4,0
69.0,0.802,0.904,-3.267,0,0.0459,0.00108,0.173,0.961,128.931,192533.0,4,0
10.0,0.332,0.67,-8.706,0,0.0633,0.244,0.393,0.461,89.487,250191.0,4,0
71.0,0.529,0.621,-6.018,1,0.0296,0.13,0.173,0.617,97.189,2.48178333,4,0
54.0,0.488,0.493,-9.878,1,0.0464,0.255,0.102,0.389,135.093,296133.0,4,1
71.0,0.474,0.921,-10.431,0,0.0457,0.00491,0.476,0.696,93.007,2.038983333,4,0
75.0,0.436,0.655,-8.153,1,0.159,0.425,0.393,0.523,139.712,154749.0,4,0
30.0,0.586,0.253,-8.667,0,0.0465,0.932,0.114,0.568,104.217,164973.0,4,0
25.0,0.587,0.917,-4.099,1,0.0335,0.0133,0.261,0.773,129.918,258137.0,4,1
60.0,0.888,0.54,-6.071,0,0.134,0.348,0.0821,0.806,99.992,193165.0,4,0
26.0,0.456,0.861,-11.62,0,0.04,0.12,0.741,0.453,114.957,365080.0,4,1
41.0,0.2,0.985,-2.583,1,0.25,5.2e-05,0.314,0.0726,183.245,172636.0,4,1
26.0,0.396,0.474,-5.725,1,0.0625,0.629,0.295,0.699,70.551,170164.0,4,0
54.0,0.271,0.31,-7.967,1,0.0309,0.725,0.119,0.16,169.614,214733.0,3,0
41.0,0.506,0.87,-5.05,1,0.0626,0.172,0.132,0.304,90.12,204627.0,4,1
46.0,0.494,0.805,-6.437,1,0.0293,0.000595,0.0636,0.571,96.996,232526.0,4,1
37.0,0.619,0.726,-5.305,0,0.0278,0.0167,0.0596,0.831,134.999,191813.0,4,1
55.0,0.245,0.974,-2.523,0,0.0496,0.00045,0.363,0.644,141.885,184133.0,4,1
65.0,0.786,0.712,-5.349,0,0.0678,0.0706,0.236,0.795,130.144,180231.0,4,0
39.0,0.527,0.98,-5.791,1,0.0618,0.00825,0.153,0.599,90.042,181333.0,4,1
61.0,0.753,0.88,-4.689,0,0.0806,0.087,0.24,0.794,115.057,186851.0,4,0
17.0,0.619,0.608,-7.719,0,0.0293,0.593,0.152,0.718,110.014,305653.0,4,1
44.0,0.451,0.99,-3.059,0,0.0874,1.36e-05,0.546,0.191,110.067,213413.0,4,1
75.0,0.752,0.764,-4.399,1,0.038,0.0476,0.0543,0.582,121.958,163216.0,4,0
56.0,0.595,0.594,-12.682,0,0.0326,0.563,0.114,0.703,156.342,257813.0,4,1
35.0,0.607,0.817,-5.561,1,0.0415,0.00409,0.0851,0.749,125.005,204853.0,4,0
73.0,0.7,0.742,-6.777,0,0.0716,0.0722,0.11,0.197,91.959,302000.0,4,1
77.0,0.489,0.724,-8.367,1,0.0352,0.313,0.287,0.15,117.292,300400.0,4,1
25.0,0.311,0.906,-3.653,1,0.0505,0.0376,0.155,0.49,164.759,224973.0,4,1
40.0,0.63,0.678,-6.412,1,0.0526,0.052,0.265,0.533,109.966,159412.0,4,0
34.0,0.53,0.45,-8.875,0,0.0376,0.75,0.189,0.35,166.493,198133.0,3,1
64.0,0.396,0.77,-4.728,1,0.06,0.0184,0.12,0.412,177.542,170733.0,4,0
57.0,0.914,0.465,-11.406,1,0.0618,0.67,0.222,0.932,110.205,133120.0,4,1
58.0,0.365,0.701,-9.914,0,0.0575,0.000405,0.196,0.558,93.477,442581.0,3,1
67.0,0.421,0.653,-4.85,0,0.398,0.0135,0.114,0.733,78.6,175424.0,4,0
48.0,0.735,0.696,-7.097,0,0.0574,0.0562,0.0594,0.955,94.973,195789.0,4,0
36.0,0.624,0.645,-6.272,1,0.0421,0.189,0.0888,0.658,109.992,190040.0,4,0
53.0,0.253,0.924,-4.83,1,0.162,0.00179,0.281,0.72,171.971,222467.0,4,1
23.0,0.28,0.276,-10.403,1,0.0446,0.901,0.127,0.282,171.345,152333.0,5,1
40.0,0.752,0.563,-8.066,0,0.209,0.146,0.103,0.551,145.05,178776.0,4,0
48.0,0.629,0.846,-8.497,0,0.0927,0.0812,0.103,0.569,125.462,309373.0,4,1
70.0,0.662,0.949,-4.758,1,0.108,0.128,0.135,0.516,91.954,229360.0,4,1
38.0,0.562,0.314,-10.825,0,0.0825,0.634,0.151,0.546,104.648,205143.0,4,0
29.0,0.385,0.979,-3.436,1,0.109,0.000934,0.282,0.25,154.977,209213.0,4,1
21.0,0.68,0.727,-12.032,1,0.0328,0.251,0.221,0.915,99.525,288000.0,4,0
34.0,0.568,0.818,-5.576,1,0.13,0.00298,0.0805,0.376,143.114,198840.0,4,1
75.0,0.619,0.459,-5.782,0,0.0334,0.56,0.137,0.498,126.803,184280.0,4,1
22.0,0.589,0.724,-5.865,0,0.0407,0.0159,0.463,0.496,80.99,208761.0,4,1
35.0,0.607,0.695,-6.668,1,0.04,0.0113,0.482,0.551,84.94,209000.0,4,1
39.0,0.748,0.715,-4.987,0,0.0605,0.108,0.1,0.688,102.991,159066.0,4,0
43.81058053029821,0.668,0.206,-19.407,0,0.0452,0.462,0.292,0.125,87.994,220909.0,4,1
32.0,0.516,0.698,-8.008,1,0.031,0.00741,0.575,0.227,84.014,181397.0,4,0
2.0,0.57,0.371,-8.507,1,0.0296,0.499,0.389,0.565,133.819,4.279333333,4,0
8.0,0.402,0.956,-3.795,0,0.0487,4.11e-05,0.13,0.231,135.021,206667.0,4,1
39.0,0.545,0.572,-5.564,0,0.0328,0.605,0.0601,0.365,128.288,185704.0,4,0
61.0,0.664,0.799,-5.121,0,0.0368,0.0932,0.105,0.35,94.991,196747.0,4,0
48.0,0.519,0.666,-9.732,1,0.0645,0.101,0.118,0.274,146.467,141160.0,4,1
25.0,0.411,0.595,-7.926,0,0.0334,0.279,0.0827,0.121,169.097,243267.0,4,1
42.0,0.491,0.719,-5.78,1,0.065,0.74,0.0518,0.933,184.918,2.43066667,4,1
69.0,0.633,0.846,-6.347,1,0.0337,0.000819,0.0762,0.448,89.23,323933.0,4,1
55.0,0.477,0.917,-4.692,1,0.0547,0.00295,0.268,0.71,150.974,141293.0,4,1
37.0,0.665,0.725,-3.153,1,0.0568,0.325,0.11,0.619,85.031,206000.0,4,0
42.0,0.514,0.613,-6.196,1,0.0247,0.000556,0.0764,0.357,135.909,319560.0,4,1
28.0,0.461,0.466,-10.561,1,0.0557,0.781,0.698,0.533,106.672,640733.0,4,1
24.0,0.534,0.83,-6.855,1,0.111,0.228,0.1,0.78,188.248,151160.0,4,1
47.0,0.746,0.77,-5.654,1,0.0393,0.0336,0.953,0.426,123.833,237750.0,4,1
57.0,0.549,0.86,-4.147,1,0.0498,0.017,0.206,0.512,83.971,225413.0,4,0
33.0,0.544,0.519,-7.536,0,0.0637,0.357,0.482,0.327,161.891,186890.0,4,0
42.0,0.325,0.342,-8.86,1,0.0358,0.748,0.101,0.264,92.08,243193.0,4,0
80.0,0.922,0.927,-3.025,1,0.105,0.283,0.719,0.796,129.978,219000.0,4,0
53.0,0.416,0.681,-7.122,0,0.0384,0.00971,0.105,0.266,149.892,288147.0,4,1
35.0,0.549,0.452,-11.945,1,0.0265,0.0745,0.331,0.446,134.818,301747.0,4,1
71.0,0.691,0.51,-9.217,0,0.0878,0.0347,0.182,0.515,164.055,223079.0,4,0
59.0,0.422,0.208,-15.886,1,0.0318,0.896,0.192,0.354,111.549,190587.0,3,1
75.0,0.871,0.346,-9.481,1,0.0522,0.298,0.108,0.659,110.054,207680.0,4,0
50.0,0.499,0.82,-6.163,0,0.0301,0.0495,0.345,0.593,144.949,265400.0,4,1
34.0,0.376,0.741,-6.192,1,0.0881,4.52e-05,0.0277,0.584,122.44,149973.0,3,1
41.0,0.787,0.424,-9.452,0,0.034,0.408,0.111,0.843,114.977,205598.0,4,1
53.0,0.888,0.786,-4.2,0,0.0517,0.135,0.0754,0.771,100.03,185400.0,4,0
57.0,0.608,0.79,-6.086,1,0.156,0.0666,0.325,0.851,155.18,180314.0,4,0
37.0,0.334,0.584,-8.52,1,0.0328,0.834,0.17,0.261,94.278,241907.0,4,1
52.0,0.675,0.561,-5.845,0,0.0469,0.535,0.0921,0.12,131.957,3.85878333,4,0
30.0,0.459,0.708,-3.887,0,0.0412,0.0541,0.109,0.449,99.833,253227.0,3,0
60.0,0.717,0.391,-7.425,1,0.0309,0.888,0.0938,0.507,121.924,211715.0,4,0
50.0,0.556,0.697,-5.959,1,0.0407,0.000128,0.531,0.165,106.071,193794.0,4,0
53.0,0.623,0.881,-4.633,0,0.0511,0.00247,0.132,0.238,145.975,208500.0,4,1
51.0,0.586,0.92,-3.969,0,0.104,0.00145,0.0119,0.706,93.038,224516.0,4,1
77.0,0.369,0.845,-3.449,0,0.0611,0.0493,0.416,0.782,78.532,174068.0,4,1
27.0,0.359,0.643,-4.59,0,0.0517,0.831,0.222,0.485,98.497,262720.0,4,0
24.0,0.479,0.443,-9.239,1,0.0273,0.047,0.104,0.193,92.959,299020.0,4,0
38.0,0.528,0.921,-5.838,0,0.0693,0.000959,0.13,0.768,134.517,205693.0,4,1
50.0,0.537,0.636,-6.384,1,0.0331,0.774,0.156,0.55,91.003,227333.0,4,1
64.0,0.597,0.646,-7.378,0,0.0344,0.28,0.111,0.364,126.951,253121.0,4,1
70.0,0.745,0.736,-5.258,0,0.29,0.142,0.11,0.77,104.008,172758.0,4,0
39.0,0.454,0.993,-1.761,0,0.118,0.000182,0.471,0.193,130.02,200769.0,4,1
19.0,0.65,0.902,-3.281,1,0.0539,0.229,0.111,0.627,99.977,191820.0,4,0
55.0,0.542,0.961,-5.606,1,0.0518,0.000128,0.286,0.472,114.048,243933.0,4,1
45.0,0.817,0.504,-5.882,0,0.0427,0.101,0.196,0.764,125.982,172143.0,4,0
67.0,0.478,0.965,-5.022,1,0.0642,0.000169,0.0854,0.347,125.152,262000.0,4,0
37.0,0.297,0.585,-10.446,1,0.0432,0.0113,0.11,0.102,105.415,174804.0,4,1
48.0,0.503,0.759,-4.124,1,0.0332,0.0273,0.112,0.257,141.959,3.734666667,4,0
41.0,0.608,0.89,-3.709,1,0.0316,0.00127,0.161,0.351,111.994,222400.0,4,0
46.0,0.534,0.525,-8.763,0,0.0585,0.544,0.208,0.278,120.014,189429.0,4,0
58.0,0.5,0.28,-10.764,0,0.0404,0.88,0.102,0.0832,92.457,190253.0,4,0
57.0,0.608,0.642,-7.978,1,0.0251,0.17,0.166,0.608,87.703,289160.0,4,1
42.0,0.484,0.321,-7.779,0,0.0316,0.667,0.187,0.358,127.658,184687.0,4,0
37.0,0.478,0.344,-11.238,1,0.0363,0.854,0.818,0.27,128.286,4.161116667,4,0
80.0,0.489,0.505,-8.022,0,0.117,0.579,0.104,0.337,163.255,213707.0,4,1
62.0,0.723,0.896,-2.512,1,0.0435,0.0598,0.0689,0.938,124.013,208402.0,4,0
78.0,0.759,0.699,-5.745,0,0.0307,0.202,0.443,0.907,92.96,3.517783333,4,0
63.0,0.615,0.657,-6.873,1,0.029,0.000372,0.132,0.792,109.95,185093.0,4,1
66.0,0.726,0.897,-3.534,1,0.0353,0.0257,0.126,0.715,120.494,165095.0,4,0
37.0,0.652,0.846,-6.896,0,0.065,0.647,0.157,0.879,112.11,168547.0,4,0
43.0,0.573,0.463,-7.025,0,0.0657,0.56,0.0979,0.469,139.882,218786.0,4,0
27.0,0.285,0.542,-16.67,0,0.0669,0.771,0.497,0.383,107.762,108720.0,3,1
76.0,0.687,0.793,-4.254,1,0.166,0.0603,0.582,0.751,107.045,205733.0,4,1
1.0,0.505,0.7,-6.603,1,0.0284,0.00867,0.111,0.344,126.094,3.507783333,4,0
41.0,0.654,0.784,-4.906,1,0.0418,0.000314,0.0775,0.545,116.996,197565.0,4,1
59.0,0.333,0.877,-1.894,0,0.0603,0.00332,0.769,0.285,175.095,188187.0,4,1
41.0,0.446,0.906,-13.128,1,0.0353,0.00231,0.151,0.899,154.177,190160.0,4,1
41.0,0.272,0.568,-10.408,0,0.0345,0.483,0.404,0.38,149.825,326027.0,4,1
48.0,0.522,0.811,-5.343,0,0.0372,0.0263,0.299,0.466,92.889,202917.0,4,1
23.0,0.433,0.379,-8.676,0,0.0279,0.79,0.323,0.289,141.84,174267.0,4,1
37.0,0.52,0.324,-10.974,1,0.0529,0.88,0.655,0.166,70.531,325707.0,4,1
28.0,0.735,0.385,-15.624,1,0.0356,0.367,0.0659,0.533,126.023,196000.0,4,1
57.0,0.45,0.978,-4.198,0,0.0637,0.000124,0.361,0.268,155.014,262573.0,4,1
73.0,0.559,0.473,-7.712,1,0.0279,0.446,0.154,0.397,121.227,192827.0,4,1
42.0,0.527,0.606,-6.799,1,0.0305,0.0134,0.418,0.267,105.509,279107.0,4,1
72.0,0.867,0.648,-6.942,0,0.253,0.265,0.217,0.527,108.005,198032.0,4,0
67.0,0.49,0.724,-9.581,1,0.0366,0.00976,0.159,0.292,125.812,337506.0,4,1
69.0,0.398,0.57,-7.068,1,0.034,0.056,0.0606,0.234,140.974,304213.0,4,1
22.0,0.757,0.832,-5.143,0,0.0911,0.137,0.0959,0.688,104.063,186985.0,4,0
34.0,0.467,0.814,-4.917,0,0.0338,0.0362,0.147,0.321,126.014,298080.0,4,1
35.0,0.338,0.598,-13.432,1,0.101,0.765,0.459,0.678,91.594,284427.0,3,1
29.0,0.696,0.922,-5.672,1,0.0474,0.479,0.267,0.828,106.468,174240.0,4,1
